time	dz	Bias	T-B	Topo
 5.558272E-0001	 1.236790E+0002	-6.650000E-0005	-8.231342E+0001	-1.884271E+0002
 5.564160E-0001	 1.221135E+0002	-6.650000E-0005	-8.103604E+0001	-1.899927E+0002
 5.570048E-0001	 1.205479E+0002	-6.650000E-0005	-8.040814E+0001	-1.915583E+0002
 5.575936E-0001	 1.189824E+0002	-6.650000E-0005	-7.916514E+0001	-1.931238E+0002
 5.581824E-0001	 1.174168E+0002	-6.650000E-0005	-7.781143E+0001	-1.946894E+0002
 5.587712E-0001	 1.158512E+0002	-6.650000E-0005	-7.719744E+0001	-1.962549E+0002
 5.593600E-0001	 1.142857E+0002	-6.650000E-0005	-7.617861E+0001	-1.978205E+0002
 5.599488E-0001	 1.127201E+0002	-6.650000E-0005	-7.489181E+0001	-1.993860E+0002
 5.605376E-0001	 1.111546E+0002	-6.650000E-0005	-7.406295E+0001	-2.009516E+0002
 5.611264E-0001	 1.095890E+0002	-6.650000E-0005	-7.277399E+0001	-2.025172E+0002
 5.617152E-0001	 1.080235E+0002	-6.650000E-0005	-7.144727E+0001	-2.040827E+0002
 5.623040E-0001	 1.064579E+0002	-6.650000E-0005	-7.079389E+0001	-2.056483E+0002
 5.628928E-0001	 1.048923E+0002	-6.650000E-0005	-6.909120E+0001	-2.072138E+0002
 5.634816E-0001	 1.033268E+0002	-6.650000E-0005	-6.833437E+0001	-2.087794E+0002
 5.640704E-0001	 1.017612E+0002	-6.650000E-0005	-6.774917E+0001	-2.103450E+0002
 5.646592E-0001	 1.001957E+0002	-6.650000E-0005	-6.535505E+0001	-2.119105E+0002
 5.652480E-0001	 9.863016E+0001	-6.650000E-0005	-6.534912E+0001	-2.134760E+0002
 5.658368E-0001	 9.706458E+0001	-6.650000E-0005	-6.396980E+0001	-2.150416E+0002
 5.664256E-0001	 9.549904E+0001	-6.650000E-0005	-6.177728E+0001	-2.166072E+0002
 5.670144E-0001	 9.393349E+0001	-6.650000E-0005	-6.256023E+0001	-2.181727E+0002
 5.676032E-0001	 9.236794E+0001	-6.650000E-0005	-6.028584E+0001	-2.197383E+0002
 5.681920E-0001	 9.080236E+0001	-6.650000E-0005	-5.931508E+0001	-2.213039E+0002
 5.687808E-0001	 8.923681E+0001	-6.650000E-0005	-5.863296E+0001	-2.228694E+0002
 5.693696E-0001	 8.767127E+0001	-6.650000E-0005	-5.635991E+0001	-2.244349E+0002
 5.699584E-0001	 8.610569E+0001	-6.650000E-0005	-5.648814E+0001	-2.260005E+0002
 5.705472E-0001	 8.454014E+0001	-6.650000E-0005	-5.526813E+0001	-2.275661E+0002
 5.711360E-0001	 8.297459E+0001	-6.650000E-0005	-5.418432E+0001	-2.291316E+0002
 5.717248E-0001	 8.140901E+0001	-6.650000E-0005	-5.296925E+0001	-2.306972E+0002
 5.723136E-0001	 7.984347E+0001	-6.650000E-0005	-5.222370E+0001	-2.322627E+0002
 5.729024E-0001	 7.827792E+0001	-6.650000E-0005	-5.086749E+0001	-2.338283E+0002
 5.734912E-0001	 7.671234E+0001	-6.650000E-0005	-4.956858E+0001	-2.353939E+0002
 5.740800E-0001	 7.514679E+0001	-6.650000E-0005	-4.897216E+0001	-2.369594E+0002
 5.746688E-0001	 7.358124E+0001	-6.650000E-0005	-4.628299E+0001	-2.385250E+0002
 5.752576E-0001	 7.201566E+0001	-6.650000E-0005	-4.581655E+0001	-2.400905E+0002
 5.758464E-0001	 7.045012E+0001	-6.650000E-0005	-4.510318E+0001	-2.416561E+0002
 5.764352E-0001	 6.888457E+0001	-6.650000E-0005	-4.217850E+0001	-2.432216E+0002
 5.770240E-0001	 6.731899E+0001	-6.650000E-0005	-4.293713E+0001	-2.447872E+0002
 5.776128E-0001	 6.575344E+0001	-6.650000E-0005	-4.107025E+0001	-2.463528E+0002
 5.782016E-0001	 6.418790E+0001	-6.650000E-0005	-3.949509E+0001	-2.479183E+0002
 5.787904E-0001	 6.262231E+0001	-6.650000E-0005	-3.915723E+0001	-2.494839E+0002
 5.793792E-0001	 6.105677E+0001	-6.650000E-0005	-3.758033E+0001	-2.510494E+0002
 5.799680E-0001	 5.949122E+0001	-6.650000E-0005	-3.699252E+0001	-2.526150E+0002
 5.805568E-0001	 5.792564E+0001	-6.650000E-0005	-3.569617E+0001	-2.541806E+0002
 5.811456E-0001	 5.636009E+0001	-6.650000E-0005	-3.468660E+0001	-2.557461E+0002
 5.817344E-0001	 5.479455E+0001	-6.650000E-0005	-3.321565E+0001	-2.573117E+0002
 5.823232E-0001	 5.322897E+0001	-6.650000E-0005	-3.249099E+0001	-2.588772E+0002
 5.829120E-0001	 5.166342E+0001	-6.650000E-0005	-3.102481E+0001	-2.604428E+0002
 5.835008E-0001	 5.009787E+0001	-6.650000E-0005	-2.897518E+0001	-2.620083E+0002
 5.840896E-0001	 4.853229E+0001	-6.650000E-0005	-2.910370E+0001	-2.635739E+0002
 5.846784E-0001	 4.696674E+0001	-6.650000E-0005	-2.669666E+0001	-2.651395E+0002
 5.852672E-0001	 4.540120E+0001	-6.650000E-0005	-2.592477E+0001	-2.667050E+0002
 5.858560E-0001	 4.383565E+0001	-6.650000E-0005	-2.516404E+0001	-2.682706E+0002
 5.864448E-0001	 4.227007E+0001	-6.650000E-0005	-2.206824E+0001	-2.698361E+0002
 5.870336E-0001	 4.070452E+0001	-6.650000E-0005	-2.276893E+0001	-2.714017E+0002
 5.876224E-0001	 3.913898E+0001	-6.650000E-0005	-2.078516E+0001	-2.729672E+0002
 5.882112E-0001	 3.757340E+0001	-6.650000E-0005	-1.949434E+0001	-2.745328E+0002
 5.888000E-0001	 3.600785E+0001	-6.650000E-0005	-1.863901E+0001	-2.760984E+0002
 5.893888E-0001	 3.444230E+0001	-6.650000E-0005	-1.671214E+0001	-2.776639E+0002
 5.899776E-0001	 3.287672E+0001	-6.650000E-0005	-1.627520E+0001	-2.792295E+0002
 5.905664E-0001	 3.131117E+0001	-6.650000E-0005	-1.423592E+0001	-2.807950E+0002
 5.911552E-0001	 2.974563E+0001	-6.650000E-0005	-1.377582E+0001	-2.823606E+0002
 5.917440E-0001	 2.818005E+0001	-6.650000E-0005	-1.158417E+0001	-2.839262E+0002
 5.923328E-0001	 2.661450E+0001	-6.650000E-0005	-1.068631E+0001	-2.854917E+0002
 5.929216E-0001	 2.504895E+0001	-6.650000E-0005	-1.005981E+0001	-2.870573E+0002
 5.935104E-0001	 2.348337E+0001	-6.650000E-0005	-6.978900E+0000	-2.886228E+0002
 5.940992E-0001	 2.191783E+0001	-6.650000E-0005	-7.647700E+0000	-2.901884E+0002
 5.946880E-0001	 2.035228E+0001	-6.650000E-0005	-5.263650E+0000	-2.917539E+0002
 5.952768E-0001	 1.878670E+0001	-6.650000E-0005	-4.006980E+0000	-2.933195E+0002
 5.958656E-0001	 1.722115E+0001	-6.650000E-0005	-3.875950E+0000	-2.948851E+0002
 5.964544E-0001	 1.565560E+0001	-6.650000E-0005	 6.638000E-0002	-2.964506E+0002
 5.970432E-0001	 1.409002E+0001	-6.650000E-0005	-9.394000E-0001	-2.980162E+0002
 5.976320E-0001	 1.252447E+0001	-6.650000E-0005	 1.155080E+0000	-2.995817E+0002
 5.982208E-0001	 1.095893E+0001	-6.650000E-0005	 3.558450E+0000	-3.011473E+0002
 5.988096E-0001	 9.393349E+0000	-6.650000E-0005	 3.161300E+0000	-3.027129E+0002
 5.993984E-0001	 7.827802E+0000	-6.650000E-0005	 6.547250E+0000	-3.042784E+0002
 5.999872E-0001	 6.262256E+0000	-6.650000E-0005	 5.942450E+0000	-3.058440E+0002
 6.005760E-0001	 4.696674E+0000	-6.650000E-0005	 7.744000E+0000	-3.074095E+0002
 6.011648E-0001	 3.131128E+0000	-6.650000E-0005	 8.951970E+0000	-3.089751E+0002
 6.017536E-0001	 1.565582E+0000	-6.650000E-0005	 1.021614E+0001	-3.105406E+0002
 6.023424E-0001	 0.000000E+0000	-6.650000E-0005	 1.290705E+0001	-3.121062E+0002
