GateI(1),GateV(1),DrainI(1),DrainV(1),GateI(2),GateV(2),DrainI(2),DrainV(2),GateI(3),GateV(3),DrainI(3),DrainV(3)
322.9819E-12,-6.4000E+0,13.8983E-12,30.0000E-3,242.2342E-12,-6.4000E+0,26.3850E-12,50.0000E-3,192.6082E-12,-6.4000E+0,40.9630E-12,70.0000E-3
269.1500E-12,-6.3600E+0,14.2806E-12,30.0000E-3,242.6548E-12,-6.3600E+0,27.1386E-12,50.0000E-3,187.9819E-12,-6.3600E+0,42.1480E-12,70.0000E-3
359.5706E-12,-6.3200E+0,14.6752E-12,30.0000E-3,180.4119E-12,-6.3200E+0,27.9041E-12,50.0000E-3,132.8886E-12,-6.3200E+0,43.3606E-12,70.0000E-3
244.3370E-12,-6.2800E+0,15.0882E-12,30.0000E-3,240.1315E-12,-6.2800E+0,28.6890E-12,50.0000E-3,174.9447E-12,-6.2800E+0,44.6053E-12,70.0000E-3
251.4866E-12,-6.2400E+0,15.5008E-12,30.0000E-3,208.5894E-12,-6.2400E+0,29.5119E-12,50.0000E-3,249.3836E-12,-6.2400E+0,45.8975E-12,70.0000E-3
254.4305E-12,-6.2000E+0,15.9395E-12,30.0000E-3,261.5801E-12,-6.2000E+0,30.3483E-12,50.0000E-3,301.5332E-12,-6.2000E+0,47.2330E-12,70.0000E-3
307.0004E-12,-6.1600E+0,16.3793E-12,30.0000E-3,228.7763E-12,-6.1600E+0,31.2141E-12,50.0000E-3,272.0939E-12,-6.1600E+0,48.6094E-12,70.0000E-3
247.2811E-12,-6.1200E+0,16.8340E-12,30.0000E-3,180.4119E-12,-6.1200E+0,32.1107E-12,50.0000E-3,269.5706E-12,-6.1200E+0,49.8258E-12,70.0000E-3
318.3556E-12,-6.0800E+0,17.3037E-12,30.0000E-3,224.5708E-12,-6.0800E+0,33.0360E-12,50.0000E-3,280.9257E-12,-6.0800E+0,51.7865E-12,70.0000E-3
259.0566E-12,-6.0400E+0,17.7751E-12,30.0000E-3,178.3091E-12,-6.0400E+0,33.9939E-12,50.0000E-3,283.0287E-12,-6.0400E+0,53.5167E-12,70.0000E-3
346.5330E-12,-6.0000E+0,18.2817E-12,30.0000E-3,269.1500E-12,-6.0000E+0,34.9633E-12,50.0000E-3,265.3651E-12,-6.0000E+0,55.1043E-12,70.0000E-3
386.0656E-12,-5.9600E+0,18.7909E-12,30.0000E-3,280.9257E-12,-5.9600E+0,35.9684E-12,50.0000E-3,215.7390E-12,-5.9600E+0,56.7640E-12,70.0000E-3
343.5892E-12,-5.9200E+0,19.3148E-12,30.0000E-3,320.8789E-12,-5.9200E+0,37.0307E-12,50.0000E-3,185.0380E-12,-5.9200E+0,58.4466E-12,70.0000E-3
369.2433E-12,-5.8800E+0,19.8717E-12,30.0000E-3,322.5613E-12,-5.8800E+0,38.0958E-12,50.0000E-3,207.7483E-12,-5.8800E+0,60.2989E-12,70.0000E-3
379.3368E-12,-5.8400E+0,20.4207E-12,30.0000E-3,251.0661E-12,-5.8400E+0,39.2053E-12,50.0000E-3,304.8977E-12,-5.8400E+0,62.1134E-12,70.0000E-3
306.5799E-12,-5.8000E+0,21.0056E-12,30.0000E-3,219.5240E-12,-5.8000E+0,40.3626E-12,50.0000E-3,296.4864E-12,-5.8000E+0,64.0547E-12,70.0000E-3
341.9069E-12,-5.7600E+0,21.6061E-12,30.0000E-3,239.2901E-12,-5.7600E+0,41.5515E-12,50.0000E-3,217.4212E-12,-5.7600E+0,65.9109E-12,70.0000E-3
264.1034E-12,-5.7200E+0,22.2112E-12,30.0000E-3,198.4961E-12,-5.7200E+0,42.7461E-12,50.0000E-3,313.3089E-12,-5.7200E+0,67.9455E-12,70.0000E-3
250.6453E-12,-5.6800E+0,22.8400E-12,30.0000E-3,174.9447E-12,-5.6800E+0,44.0026E-12,50.0000E-3,187.1410E-12,-5.6800E+0,70.0400E-12,70.0000E-3
221.6269E-12,-5.6400E+0,23.4776E-12,30.0000E-3,216.1595E-12,-5.6400E+0,45.3130E-12,50.0000E-3,227.5147E-12,-5.6400E+0,72.1145E-12,70.0000E-3
283.0287E-12,-5.6000E+0,24.1554E-12,30.0000E-3,283.8696E-12,-5.6000E+0,46.6492E-12,50.0000E-3,199.7575E-12,-5.6000E+0,74.3884E-12,70.0000E-3
309.9445E-12,-5.5600E+0,24.8637E-12,30.0000E-3,253.5894E-12,-5.5600E+0,48.0198E-12,50.0000E-3,243.9164E-12,-5.5600E+0,76.6816E-12,70.0000E-3
321.7202E-12,-5.5200E+0,25.5746E-12,30.0000E-3,237.6082E-12,-5.5200E+0,49.4570E-12,50.0000E-3,243.9164E-12,-5.5200E+0,79.0507E-12,70.0000E-3
299.4305E-12,-5.4800E+0,26.3076E-12,30.0000E-3,221.2062E-12,-5.4800E+0,50.6454E-12,50.0000E-3,194.7111E-12,-5.4800E+0,81.5620E-12,70.0000E-3
305.7388E-12,-5.4400E+0,27.0627E-12,30.0000E-3,272.0939E-12,-5.4400E+0,52.7593E-12,50.0000E-3,275.4585E-12,-5.4400E+0,84.0738E-12,70.0000E-3
243.9164E-12,-5.4000E+0,27.8418E-12,30.0000E-3,225.4119E-12,-5.4000E+0,54.4857E-12,50.0000E-3,255.6921E-12,-5.4000E+0,86.6429E-12,70.0000E-3
295.2247E-12,-5.3600E+0,28.6564E-12,30.0000E-3,242.2342E-12,-5.3600E+0,56.1648E-12,50.0000E-3,302.7949E-12,-5.3600E+0,89.4133E-12,70.0000E-3
267.8884E-12,-5.3200E+0,29.5001E-12,30.0000E-3,222.8886E-12,-5.3200E+0,57.9565E-12,50.0000E-3,276.2994E-12,-5.3200E+0,92.1943E-12,70.0000E-3
291.8603E-12,-5.2800E+0,30.3623E-12,30.0000E-3,200.1783E-12,-5.2800E+0,59.6727E-12,50.0000E-3,260.3184E-12,-5.2800E+0,95.0845E-12,70.0000E-3
352.0004E-12,-5.2400E+0,31.2720E-12,30.0000E-3,195.9726E-12,-5.2400E+0,61.5089E-12,50.0000E-3,268.7295E-12,-5.2400E+0,98.1329E-12,70.0000E-3
351.1593E-12,-5.2000E+0,32.1859E-12,30.0000E-3,280.9257E-12,-5.2000E+0,63.4181E-12,50.0000E-3,281.3463E-12,-5.2000E+0,101.2315E-12,70.0000E-3
264.1034E-12,-5.1600E+0,33.1232E-12,30.0000E-3,311.2062E-12,-5.1600E+0,65.2740E-12,50.0000E-3,206.4866E-12,-5.1600E+0,104.4373E-12,70.0000E-3
330.5518E-12,-5.1200E+0,34.1086E-12,30.0000E-3,175.3651E-12,-5.1200E+0,67.4462E-12,50.0000E-3,247.7014E-12,-5.1200E+0,107.7726E-12,70.0000E-3
272.9352E-12,-5.0800E+0,35.1010E-12,30.0000E-3,188.4026E-12,-5.0800E+0,69.4827E-12,50.0000E-3,291.0192E-12,-5.0800E+0,111.1841E-12,70.0000E-3
367.9816E-12,-5.0400E+0,36.1578E-12,30.0000E-3,240.9726E-12,-5.0400E+0,71.6158E-12,50.0000E-3,243.4959E-12,-5.0400E+0,114.8161E-12,70.0000E-3
228.7763E-12,-5.0000E+0,37.2539E-12,30.0000E-3,254.4305E-12,-5.0000E+0,73.9238E-12,50.0000E-3,242.2342E-12,-5.0000E+0,118.5143E-12,70.0000E-3
272.9352E-12,-4.9600E+0,38.3694E-12,30.0000E-3,305.7388E-12,-4.9600E+0,76.2558E-12,50.0000E-3,289.7576E-12,-4.9600E+0,122.3082E-12,70.0000E-3
328.4490E-12,-4.9200E+0,39.5293E-12,30.0000E-3,166.9540E-12,-4.9200E+0,78.6303E-12,50.0000E-3,320.0380E-12,-4.9200E+0,126.2141E-12,70.0000E-3
320.8789E-12,-4.8800E+0,40.7473E-12,30.0000E-3,255.6921E-12,-4.8800E+0,81.1380E-12,50.0000E-3,391.1125E-12,-4.8800E+0,130.2701E-12,70.0000E-3
329.2902E-12,-4.8400E+0,41.9674E-12,30.0000E-3,203.9633E-12,-4.8400E+0,83.7507E-12,50.0000E-3,325.9257E-12,-4.8400E+0,134.5821E-12,70.0000E-3
299.0099E-12,-4.8000E+0,43.2740E-12,30.0000E-3,293.1222E-12,-4.8000E+0,86.3475E-12,50.0000E-3,368.8228E-12,-4.8000E+0,138.9937E-12,70.0000E-3
240.1315E-12,-4.7600E+0,44.5951E-12,30.0000E-3,265.7856E-12,-4.7600E+0,89.1631E-12,50.0000E-3,272.9352E-12,-4.7600E+0,143.5372E-12,70.0000E-3
269.9911E-12,-4.7200E+0,45.9852E-12,30.0000E-3,272.9352E-12,-4.7200E+0,91.9987E-12,50.0000E-3,348.2155E-12,-4.7200E+0,148.2984E-12,70.0000E-3
273.3556E-12,-4.6800E+0,47.4454E-12,30.0000E-3,289.7576E-12,-4.6800E+0,94.9985E-12,50.0000E-3,314.1500E-12,-4.6800E+0,153.1978E-12,70.0000E-3
320.8789E-12,-4.6400E+0,48.9154E-12,30.0000E-3,231.2996E-12,-4.6400E+0,98.1487E-12,50.0000E-3,432.3275E-12,-4.6400E+0,158.3660E-12,70.0000E-3
299.8510E-12,-4.6000E+0,50.0898E-12,30.0000E-3,262.4212E-12,-4.6000E+0,101.3175E-12,50.0000E-3,332.2340E-12,-4.6000E+0,163.6904E-12,70.0000E-3
354.1032E-12,-4.5600E+0,52.3189E-12,30.0000E-3,211.9540E-12,-4.5600E+0,104.6393E-12,50.0000E-3,355.3648E-12,-4.5600E+0,169.2077E-12,70.0000E-3
330.1313E-12,-4.5200E+0,54.3150E-12,30.0000E-3,177.4680E-12,-4.5200E+0,108.1588E-12,50.0000E-3,226.6736E-12,-4.5200E+0,174.8046E-12,70.0000E-3
285.9726E-12,-4.4800E+0,56.0817E-12,30.0000E-3,262.8417E-12,-4.4800E+0,111.6446E-12,50.0000E-3,302.3743E-12,-4.4800E+0,180.7562E-12,70.0000E-3
303.2155E-12,-4.4400E+0,57.8331E-12,30.0000E-3,307.8415E-12,-4.4400E+0,115.4309E-12,50.0000E-3,289.3370E-12,-4.4400E+0,186.7941E-12,70.0000E-3
328.8696E-12,-4.4000E+0,59.7996E-12,30.0000E-3,164.0101E-12,-4.4000E+0,119.3943E-12,50.0000E-3,309.9445E-12,-4.4000E+0,193.2907E-12,70.0000E-3
346.5330E-12,-4.3600E+0,61.7375E-12,30.0000E-3,199.3370E-12,-4.3600E+0,123.3173E-12,50.0000E-3,305.7388E-12,-4.3600E+0,199.9090E-12,70.0000E-3
449.9908E-12,-4.3200E+0,63.8241E-12,30.0000E-3,232.9821E-12,-4.3200E+0,127.5232E-12,50.0000E-3,260.7388E-12,-4.3200E+0,206.8611E-12,70.0000E-3
344.4305E-12,-4.2800E+0,66.1346E-12,30.0000E-3,218.6828E-12,-4.2800E+0,131.9583E-12,50.0000E-3,342.7481E-12,-4.2800E+0,214.0864E-12,70.0000E-3
346.9538E-12,-4.2400E+0,68.3212E-12,30.0000E-3,288.0753E-12,-4.2400E+0,136.4321E-12,50.0000E-3,303.2155E-12,-4.2400E+0,221.5107E-12,70.0000E-3
353.2621E-12,-4.2000E+0,70.6793E-12,30.0000E-3,242.6548E-12,-4.2000E+0,141.1181E-12,50.0000E-3,354.1032E-12,-4.2000E+0,229.3420E-12,70.0000E-3
357.4676E-12,-4.1600E+0,73.1727E-12,30.0000E-3,250.2250E-12,-4.1600E+0,146.0689E-12,50.0000E-3,260.7388E-12,-4.1600E+0,237.4881E-12,70.0000E-3
304.8977E-12,-4.1200E+0,75.6772E-12,30.0000E-3,298.5894E-12,-4.1200E+0,151.2623E-12,50.0000E-3,279.2435E-12,-4.1200E+0,245.9517E-12,70.0000E-3
281.3463E-12,-4.0800E+0,78.4071E-12,30.0000E-3,273.3556E-12,-4.0800E+0,156.6933E-12,50.0000E-3,371.3463E-12,-4.0800E+0,254.7470E-12,70.0000E-3
307.8415E-12,-4.0400E+0,81.2358E-12,30.0000E-3,271.2528E-12,-4.0400E+0,162.3098E-12,50.0000E-3,284.7109E-12,-4.0400E+0,264.0124E-12,70.0000E-3
336.8603E-12,-4.0000E+0,84.1449E-12,30.0000E-3,286.8137E-12,-4.0000E+0,168.1304E-12,50.0000E-3,284.7109E-12,-4.0000E+0,273.7275E-12,70.0000E-3
352.4210E-12,-3.9600E+0,87.2817E-12,30.0000E-3,333.4957E-12,-3.9600E+0,174.4108E-12,50.0000E-3,291.0192E-12,-3.9600E+0,283.6946E-12,70.0000E-3
322.1405E-12,-3.9200E+0,90.4659E-12,30.0000E-3,286.3929E-12,-3.9200E+0,180.7194E-12,50.0000E-3,402.8881E-12,-3.9200E+0,294.5244E-12,70.0000E-3
360.8323E-12,-3.8800E+0,93.8500E-12,30.0000E-3,310.3651E-12,-3.8800E+0,187.4814E-12,50.0000E-3,344.0097E-12,-3.8800E+0,305.5370E-12,70.0000E-3
345.6921E-12,-3.8400E+0,97.3730E-12,30.0000E-3,272.0939E-12,-3.8400E+0,194.5205E-12,50.0000E-3,317.0939E-12,-3.8400E+0,316.8585E-12,70.0000E-3
381.0190E-12,-3.8000E+0,101.1236E-12,30.0000E-3,235.5052E-12,-3.8000E+0,201.9974E-12,50.0000E-3,322.1405E-12,-3.8000E+0,328.6604E-12,70.0000E-3
317.5145E-12,-3.7600E+0,105.0492E-12,30.0000E-3,285.9726E-12,-3.7600E+0,209.8919E-12,50.0000E-3,312.8884E-12,-3.7600E+0,341.3869E-12,70.0000E-3
389.0097E-12,-3.7200E+0,109.0747E-12,30.0000E-3,291.0192E-12,-3.7200E+0,217.8912E-12,50.0000E-3,427.2808E-12,-3.7200E+0,354.6813E-12,70.0000E-3
351.1593E-12,-3.6800E+0,113.4202E-12,30.0000E-3,295.6453E-12,-3.6800E+0,226.2781E-12,50.0000E-3,399.5237E-12,-3.6800E+0,368.8058E-12,70.0000E-3
324.2435E-12,-3.6400E+0,117.9043E-12,30.0000E-3,299.4305E-12,-3.6400E+0,235.2184E-12,50.0000E-3,409.1966E-12,-3.6400E+0,383.2506E-12,70.0000E-3
359.1498E-12,-3.6000E+0,122.7597E-12,30.0000E-3,242.2342E-12,-3.6000E+0,244.7504E-12,50.0000E-3,298.1688E-12,-3.6000E+0,398.1040E-12,70.0000E-3
276.2994E-12,-3.5600E+0,127.7380E-12,30.0000E-3,283.4490E-12,-3.5600E+0,254.6108E-12,50.0000E-3,352.4210E-12,-3.5600E+0,413.8412E-12,70.0000E-3
362.9350E-12,-3.5200E+0,133.1341E-12,30.0000E-3,293.5425E-12,-3.5200E+0,265.1760E-12,50.0000E-3,316.6734E-12,-3.5200E+0,431.1482E-12,70.0000E-3
354.5237E-12,-3.4800E+0,138.6768E-12,30.0000E-3,312.4678E-12,-3.4800E+0,276.0857E-12,50.0000E-3,306.5799E-12,-3.4800E+0,448.7853E-12,70.0000E-3
354.1032E-12,-3.4400E+0,144.5631E-12,30.0000E-3,250.2250E-12,-3.4400E+0,287.2154E-12,50.0000E-3,359.5706E-12,-3.4400E+0,467.0914E-12,70.0000E-3
376.3929E-12,-3.4000E+0,150.5772E-12,30.0000E-3,322.9819E-12,-3.4000E+0,299.4386E-12,50.0000E-3,371.3463E-12,-3.4000E+0,486.2695E-12,70.0000E-3
397.0004E-12,-3.3600E+0,157.2028E-12,30.0000E-3,278.4024E-12,-3.3600E+0,312.4185E-12,50.0000E-3,299.8510E-12,-3.3600E+0,509.1806E-12,70.0000E-3
381.4398E-12,-3.3200E+0,164.0973E-12,30.0000E-3,309.1032E-12,-3.3200E+0,326.2813E-12,50.0000E-3,324.2435E-12,-3.3200E+0,530.5519E-12,70.0000E-3
396.5799E-12,-3.2800E+0,171.3802E-12,30.0000E-3,305.3182E-12,-3.2800E+0,339.9442E-12,50.0000E-3,227.5147E-12,-3.2800E+0,553.3186E-12,70.0000E-3
421.3928E-12,-3.2400E+0,179.2344E-12,30.0000E-3,283.0287E-12,-3.2400E+0,355.0724E-12,50.0000E-3,385.6453E-12,-3.2400E+0,577.4398E-12,70.0000E-3
355.3648E-12,-3.2000E+0,187.3189E-12,30.0000E-3,311.2062E-12,-3.2000E+0,370.9937E-12,50.0000E-3,278.4024E-12,-3.2000E+0,602.7276E-12,70.0000E-3
385.6453E-12,-3.1600E+0,196.1276E-12,30.0000E-3,336.4395E-12,-3.1600E+0,388.0023E-12,50.0000E-3,344.8508E-12,-3.1600E+0,629.8455E-12,70.0000E-3
362.9350E-12,-3.1200E+0,205.2209E-12,30.0000E-3,375.5518E-12,-3.1200E+0,405.2259E-12,50.0000E-3,428.5424E-12,-3.1200E+0,658.5054E-12,70.0000E-3
275.0378E-12,-3.0800E+0,214.7655E-12,30.0000E-3,370.5050E-12,-3.0800E+0,424.1192E-12,50.0000E-3,417.1873E-12,-3.0800E+0,687.7245E-12,70.0000E-3
375.5518E-12,-3.0400E+0,224.8804E-12,30.0000E-3,307.4212E-12,-3.0400E+0,443.7876E-12,50.0000E-3,379.7573E-12,-3.0400E+0,718.7088E-12,70.0000E-3
307.8415E-12,-3.0000E+0,235.5936E-12,30.0000E-3,373.8696E-12,-3.0000E+0,464.7382E-12,50.0000E-3,413.4022E-12,-3.0000E+0,752.1433E-12,70.0000E-3
270.8322E-12,-2.9600E+0,247.2269E-12,30.0000E-3,274.1969E-12,-2.9600E+0,486.9369E-12,50.0000E-3,387.3275E-12,-2.9600E+0,786.5767E-12,70.0000E-3
304.4771E-12,-2.9200E+0,259.7517E-12,30.0000E-3,273.3556E-12,-2.9200E+0,512.8779E-12,50.0000E-3,338.9631E-12,-2.9200E+0,823.4349E-12,70.0000E-3
268.7295E-12,-2.8800E+0,272.4122E-12,30.0000E-3,267.8884E-12,-2.8800E+0,537.8648E-12,50.0000E-3,288.9164E-12,-2.8800E+0,862.0885E-12,70.0000E-3
285.1313E-12,-2.8400E+0,285.7754E-12,30.0000E-3,309.9445E-12,-2.8400E+0,564.6574E-12,50.0000E-3,317.5145E-12,-2.8400E+0,904.1065E-12,70.0000E-3
242.2342E-12,-2.8000E+0,300.7712E-12,30.0000E-3,225.8325E-12,-2.8000E+0,592.2574E-12,50.0000E-3,275.4585E-12,-2.8000E+0,945.9609E-12,70.0000E-3
242.2342E-12,-2.7600E+0,315.6781E-12,30.0000E-3,275.0378E-12,-2.7600E+0,621.8617E-12,50.0000E-3,317.5145E-12,-2.7600E+0,992.9167E-12,70.0000E-3
347.7947E-12,-2.7200E+0,332.0036E-12,30.0000E-3,247.7014E-12,-2.7200E+0,652.6586E-12,50.0000E-3,355.3648E-12,-2.7200E+0,1.0403E-9,70.0000E-3
296.4864E-12,-2.6800E+0,348.9602E-12,30.0000E-3,199.3370E-12,-2.6800E+0,686.4265E-12,50.0000E-3,360.4115E-12,-2.6800E+0,1.0923E-9,70.0000E-3
346.1125E-12,-2.6400E+0,367.3171E-12,30.0000E-3,285.9726E-12,-2.6400E+0,721.6864E-12,50.0000E-3,346.9538E-12,-2.6400E+0,1.1473E-9,70.0000E-3
287.2342E-12,-2.6000E+0,386.8768E-12,30.0000E-3,276.7202E-12,-2.6000E+0,760.0366E-12,50.0000E-3,362.9350E-12,-2.6000E+0,1.2038E-9,70.0000E-3
286.3929E-12,-2.5600E+0,407.7205E-12,30.0000E-3,304.4771E-12,-2.5600E+0,799.4940E-12,50.0000E-3,381.4398E-12,-2.5600E+0,1.2647E-9,70.0000E-3
361.2528E-12,-2.5200E+0,430.2311E-12,30.0000E-3,313.7295E-12,-2.5200E+0,842.3437E-12,50.0000E-3,422.2340E-12,-2.5200E+0,1.3282E-9,70.0000E-3
275.8791E-12,-2.4800E+0,453.3677E-12,30.0000E-3,294.3839E-12,-2.4800E+0,884.8551E-12,50.0000E-3,365.8789E-12,-2.4800E+0,1.3948E-9,70.0000E-3
349.4771E-12,-2.4400E+0,477.6541E-12,30.0000E-3,320.4583E-12,-2.4400E+0,931.3221E-12,50.0000E-3,389.0097E-12,-2.4400E+0,1.4651E-9,70.0000E-3
297.3277E-12,-2.4000E+0,506.3707E-12,30.0000E-3,329.2902E-12,-2.4000E+0,982.0241E-12,50.0000E-3,364.6172E-12,-2.4000E+0,1.5398E-9,70.0000E-3
347.3744E-12,-2.3600E+0,534.4716E-12,30.0000E-3,296.4864E-12,-2.3600E+0,1.0330E-9,50.0000E-3,377.2340E-12,-2.3600E+0,1.6185E-9,70.0000E-3
331.8135E-12,-2.3200E+0,564.5593E-12,30.0000E-3,351.5799E-12,-2.3200E+0,1.0884E-9,50.0000E-3,372.6079E-12,-2.3200E+0,1.7014E-9,70.0000E-3
330.9724E-12,-2.2800E+0,595.6753E-12,30.0000E-3,320.8789E-12,-2.2800E+0,1.1498E-9,50.0000E-3,343.5892E-12,-2.2800E+0,1.7890E-9,70.0000E-3
323.8230E-12,-2.2400E+0,629.5864E-12,30.0000E-3,354.9443E-12,-2.2400E+0,1.2115E-9,50.0000E-3,347.3744E-12,-2.2400E+0,1.8818E-9,70.0000E-3
343.5892E-12,-2.2000E+0,665.4728E-12,30.0000E-3,293.9631E-12,-2.2000E+0,1.2754E-9,50.0000E-3,358.7295E-12,-2.2000E+0,1.9756E-9,70.0000E-3
290.1781E-12,-2.1600E+0,703.8838E-12,30.0000E-3,291.0192E-12,-2.1600E+0,1.3443E-9,50.0000E-3,416.7666E-12,-2.1600E+0,2.0787E-9,70.0000E-3
327.6079E-12,-2.1200E+0,743.3277E-12,30.0000E-3,366.2994E-12,-2.1200E+0,1.4170E-9,50.0000E-3,394.8974E-12,-2.1200E+0,2.1871E-9,70.0000E-3
402.8881E-12,-2.0800E+0,786.5956E-12,30.0000E-3,299.0099E-12,-2.0800E+0,1.4972E-9,50.0000E-3,402.0471E-12,-2.0800E+0,2.2963E-9,70.0000E-3
387.3275E-12,-2.0400E+0,832.2626E-12,30.0000E-3,341.4864E-12,-2.0400E+0,1.5793E-9,50.0000E-3,348.2155E-12,-2.0400E+0,2.4139E-9,70.0000E-3
438.2152E-12,-2.0000E+0,879.6708E-12,30.0000E-3,375.1313E-12,-2.0000E+0,1.6675E-9,50.0000E-3,425.1779E-12,-2.0000E+0,2.5380E-9,70.0000E-3
434.0096E-12,-1.9600E+0,931.5747E-12,30.0000E-3,355.7856E-12,-1.9600E+0,1.7572E-9,50.0000E-3,325.5052E-12,-1.9600E+0,2.6650E-9,70.0000E-3
403.3088E-12,-1.9200E+0,984.6152E-12,30.0000E-3,369.2433E-12,-1.9200E+0,1.8536E-9,50.0000E-3,352.8415E-12,-1.9200E+0,2.8053E-9,70.0000E-3
367.5611E-12,-1.8800E+0,1.0415E-9,30.0000E-3,366.7200E-12,-1.8800E+0,1.9571E-9,50.0000E-3,366.7200E-12,-1.8800E+0,2.9415E-9,70.0000E-3
387.3275E-12,-1.8400E+0,1.1043E-9,30.0000E-3,291.8603E-12,-1.8400E+0,2.0602E-9,50.0000E-3,396.5799E-12,-1.8400E+0,3.0917E-9,70.0000E-3
373.4488E-12,-1.8000E+0,1.1662E-9,30.0000E-3,322.1405E-12,-1.8000E+0,2.1757E-9,50.0000E-3,319.1967E-12,-1.8000E+0,3.2561E-9,70.0000E-3
432.7479E-12,-1.7600E+0,1.2356E-9,30.0000E-3,405.4115E-12,-1.7600E+0,2.2982E-9,50.0000E-3,373.8696E-12,-1.7600E+0,3.4155E-9,70.0000E-3
430.2246E-12,-1.7200E+0,1.3034E-9,30.0000E-3,394.4769E-12,-1.7200E+0,2.4235E-9,50.0000E-3,384.8040E-12,-1.7200E+0,3.5882E-9,70.0000E-3
397.0004E-12,-1.6800E+0,1.3819E-9,30.0000E-3,406.6731E-12,-1.6800E+0,2.5518E-9,50.0000E-3,378.9162E-12,-1.6800E+0,3.7551E-9,70.0000E-3
349.0563E-12,-1.6400E+0,1.4602E-9,30.0000E-3,386.0656E-12,-1.6400E+0,2.6873E-9,50.0000E-3,386.4864E-12,-1.6400E+0,3.9257E-9,70.0000E-3
394.8974E-12,-1.6000E+0,1.5468E-9,30.0000E-3,354.9443E-12,-1.6000E+0,2.8336E-9,50.0000E-3,389.0097E-12,-1.6000E+0,4.1131E-9,70.0000E-3
372.1872E-12,-1.5600E+0,1.6405E-9,30.0000E-3,367.9816E-12,-1.5600E+0,2.9842E-9,50.0000E-3,397.4208E-12,-1.5600E+0,4.3413E-9,70.0000E-3
403.3088E-12,-1.5200E+0,1.7302E-9,30.0000E-3,308.2621E-12,-1.5200E+0,3.1397E-9,50.0000E-3,401.2060E-12,-1.5200E+0,4.5558E-9,70.0000E-3
428.5424E-12,-1.4800E+0,1.8314E-9,30.0000E-3,261.5801E-12,-1.4800E+0,3.3131E-9,50.0000E-3,367.1408E-12,-1.4800E+0,4.7961E-9,70.0000E-3
428.1218E-12,-1.4400E+0,1.9365E-9,30.0000E-3,283.8696E-12,-1.4400E+0,3.4825E-9,50.0000E-3,396.1591E-12,-1.4400E+0,5.0356E-9,70.0000E-3
381.8601E-12,-1.4000E+0,2.0382E-9,30.0000E-3,288.4959E-12,-1.4000E+0,3.6672E-9,50.0000E-3,391.5330E-12,-1.4000E+0,5.3039E-9,70.0000E-3
372.6079E-12,-1.3600E+0,2.1524E-9,30.0000E-3,305.3182E-12,-1.3600E+0,3.8698E-9,50.0000E-3,368.8228E-12,-1.3600E+0,5.5487E-9,70.0000E-3
383.1218E-12,-1.3200E+0,2.2755E-9,30.0000E-3,326.7668E-12,-1.3200E+0,4.0739E-9,50.0000E-3,331.3931E-12,-1.3200E+0,5.8298E-9,70.0000E-3
492.8881E-12,-1.2800E+0,2.4063E-9,30.0000E-3,325.0846E-12,-1.2800E+0,4.2749E-9,50.0000E-3,365.0378E-12,-1.2800E+0,6.1250E-9,70.0000E-3
481.1124E-12,-1.2400E+0,2.5410E-9,30.0000E-3,274.6174E-12,-1.2400E+0,4.4699E-9,50.0000E-3,380.1779E-12,-1.2400E+0,6.4075E-9,70.0000E-3
440.3181E-12,-1.2000E+0,2.6819E-9,30.0000E-3,378.0751E-12,-1.2000E+0,4.7483E-9,50.0000E-3,359.5706E-12,-1.2000E+0,6.7173E-9,70.0000E-3
405.8321E-12,-1.1600E+0,2.8181E-9,30.0000E-3,344.4305E-12,-1.1600E+0,4.9981E-9,50.0000E-3,356.2060E-12,-1.1600E+0,7.0762E-9,70.0000E-3
451.6733E-12,-1.1200E+0,2.9663E-9,30.0000E-3,351.1593E-12,-1.1200E+0,5.2862E-9,50.0000E-3,452.5142E-12,-1.1200E+0,7.4389E-9,70.0000E-3
369.2433E-12,-1.0800E+0,3.1387E-9,30.0000E-3,369.2433E-12,-1.0800E+0,5.5384E-9,50.0000E-3,381.8601E-12,-1.0800E+0,7.7605E-9,70.0000E-3
379.7573E-12,-1.0400E+0,3.3223E-9,30.0000E-3,330.1313E-12,-1.0400E+0,5.7810E-9,50.0000E-3,330.9724E-12,-1.0400E+0,8.0758E-9,70.0000E-3
442.4208E-12,-1.0000E+0,3.4850E-9,30.0000E-3,344.4305E-12,-1.0000E+0,6.0652E-9,50.0000E-3,300.2716E-12,-1.0000E+0,8.4833E-9,70.0000E-3
435.2714E-12,-960.0000E-3,3.6636E-9,30.0000E-3,360.4115E-12,-960.0000E-3,6.3311E-9,50.0000E-3,367.5611E-12,-960.0000E-3,8.8645E-9,70.0000E-3
410.8789E-12,-920.0000E-3,3.8895E-9,30.0000E-3,384.3836E-12,-920.0000E-3,6.6662E-9,50.0000E-3,410.8789E-12,-920.0000E-3,9.2687E-9,70.0000E-3
437.3740E-12,-880.0000E-3,4.0628E-9,30.0000E-3,323.4022E-12,-880.0000E-3,6.9303E-9,50.0000E-3,418.4489E-12,-880.0000E-3,9.6647E-9,70.0000E-3
442.0002E-12,-840.0000E-3,4.2703E-9,30.0000E-3,312.0471E-12,-840.0000E-3,7.2932E-9,50.0000E-3,412.1405E-12,-840.0000E-3,10.1588E-9,70.0000E-3
